gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_id,seq_name,gene_biotype,description
SPATA17,140.748810725824,1.0756898904624,0.309528005901291,3.36036476210714e-05,0.00246168710740331,ENSG00000162814,1,protein_coding,spermatogenesis associated 17 [Source:HGNC Symbol;Acc:HGNC:25184]
AC023157.3,31.2939762270295,1.13355691134505,0.335588359316601,3.51572771072819e-05,0.00252020662219976,ENSG00000276900,12,lncRNA,novel transcript, antisense to AMN1
WDR49,86.7771344265581,1.03330345607533,0.300841304601392,3.65351258214148e-05,0.00258181555804665,ENSG00000174776,3,protein_coding,WD repeat domain 49 [Source:HGNC Symbol;Acc:HGNC:26587]
CRIP1,1326.38700520402,1.01900117369432,0.295290098187925,3.76052808499956e-05,0.00264408587765396,ENSG00000213145,14,protein_coding,cysteine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:2360]
ANKRD45,45.0774466418214,1.12131739840938,0.328780452401416,3.8979877704052e-05,0.00272703224417548,ENSG00000183831,1,protein_coding,ankyrin repeat domain 45 [Source:HGNC Symbol;Acc:HGNC:24786]
PARD6G-AS1,42.4580111425673,1.01163034909537,0.302906172935873,4.44388904632049e-05,0.0029990757143886,ENSG00000267270,18,lncRNA,PARD6G antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44109]
WDR93,23.9301848699431,1.44430500054028,0.431083155689504,4.81501456242882e-05,0.00317790961120302,ENSG00000140527,15,protein_coding,WD repeat domain 93 [Source:HGNC Symbol;Acc:HGNC:26924]
TMEM238,39.4639482988359,2.82251454465229,0.831808929263549,4.86265786073125e-05,0.00319428679752825,ENSG00000233493,19,protein_coding,transmembrane protein 238 [Source:HGNC Symbol;Acc:HGNC:40042]
MRLN,24.589184872236,1.48523017900738,0.440108035319858,4.96497840089535e-05,0.00323260186313497,ENSG00000227877,10,protein_coding,myoregulin [Source:HGNC Symbol;Acc:HGNC:48649]
SPATS1,19.7212254373914,1.34788434035048,0.409704611766258,5.3154066960135e-05,0.00339603518222013,ENSG00000249481,6,protein_coding,spermatogenesis associated serine rich 1 [Source:HGNC Symbol;Acc:HGNC:22957]
LMO7-AS1,11.9449241431957,1.55783429463669,0.468998885474978,5.36890033460698e-05,0.00341462061281004,ENSG00000261105,13,lncRNA,LMO7 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:50277]
IQUB,134.44874825373,1.023563760277,0.307445021917302,5.57300744189595e-05,0.00349674978148019,ENSG00000164675,7,protein_coding,IQ motif and ubiquitin domain containing [Source:HGNC Symbol;Acc:HGNC:21995]
ANKRD22,65.5823218673303,-1.04666438605745,0.328309315759451,5.81983288398094e-05,0.00361916007611828,ENSG00000152766,10,protein_coding,ankyrin repeat domain 22 [Source:HGNC Symbol;Acc:HGNC:28321]
SPATA4,37.6878827974252,1.24007670259442,0.375200455807953,6.00361344187894e-05,0.00370055327219252,ENSG00000150628,4,protein_coding,spermatogenesis associated 4 [Source:HGNC Symbol;Acc:HGNC:17333]
AC023300.2,41.8051916424913,1.30400197257577,0.395251235694144,6.22173663608861e-05,0.00374817810208067,ENSG00000277749,15,lncRNA,novel transcript, antisense to CCDC33
AC013470.2,17.2867926783253,1.29847259482851,0.406341687238433,6.70337146591425e-05,0.00399121589579031,ENSG00000226690,7,protein_coding,novel protein
RARRES2,149.570051056121,1.02647538467268,0.317668043587027,8.16496221346367e-05,0.00456976605163135,ENSG00000106538,7,protein_coding,retinoic acid receptor responder 2 [Source:HGNC Symbol;Acc:HGNC:9868]
NEK2,14.2216893303546,2.05200490119293,0.649271152475098,8.30419508375144e-05,0.00459258093327471,ENSG00000117650,1,protein_coding,NIMA related kinase 2 [Source:HGNC Symbol;Acc:HGNC:7745]
AC010624.5,8.85461945988404,2.35143838923999,0.747905047232468,8.38684765637763e-05,0.00462003040976519,ENSG00000287001,19,lncRNA,novel transcript
LRRC34,77.9786088702472,1.07976667921229,0.338774574602705,8.65749116874794e-05,0.00467705082753364,ENSG00000171757,3,protein_coding,leucine rich repeat containing 34 [Source:HGNC Symbol;Acc:HGNC:28408]
LINC01571,28.2140779360923,1.42963814062296,0.446219057393446,8.62943031919407e-05,0.00467705082753364,ENSG00000260057,16,lncRNA,long intergenic non-protein coding RNA 1571 [Source:HGNC Symbol;Acc:HGNC:51384]
TEKT4,46.5565688546209,1.0931674211381,0.343469831737759,9.30108260830078e-05,0.00492957378239941,ENSG00000163060,2,protein_coding,tektin 4 [Source:HGNC Symbol;Acc:HGNC:31012]
TSPAN19,233.875819349941,1.09940195131087,0.345718959988698,9.40483513875691e-05,0.00495613505956606,ENSG00000231738,12,protein_coding,tetraspanin 19 [Source:HGNC Symbol;Acc:HGNC:31886]
AL136038.5,27.2526906140136,1.1211618254971,0.360346456336075,9.67079785348465e-05,0.00502112116598756,ENSG00000274015,14,lncRNA,novel transcript
DZIP1L,73.9759264007658,1.07483005945789,0.348909223509619,0.00012055822888753,0.00596060331658772,ENSG00000158163,3,protein_coding,DAZ interacting zinc finger protein 1 like [Source:HGNC Symbol;Acc:HGNC:26551]
CAVIN1,59.1761527644056,-1.07038511706469,0.367736887200063,0.000128764820234418,0.00621268056799991,ENSG00000177469,17,protein_coding,caveolae associated protein 1 [Source:HGNC Symbol;Acc:HGNC:9688]
PPP1R36,15.5163847681416,1.17898891357749,0.389469399007975,0.000129637618195462,0.00622710182347356,ENSG00000165807,14,protein_coding,protein phosphatase 1 regulatory subunit 36 [Source:HGNC Symbol;Acc:HGNC:20097]
CFAP73,169.780396331357,1.01974959806055,0.331053677740987,0.000132751007908483,0.00633942697152045,ENSG00000186710,12,protein_coding,cilia and flagella associated protein 73 [Source:HGNC Symbol;Acc:HGNC:37100]
HDAC4-AS1,17.4554637856124,1.18904980589761,0.394038263679696,0.000133796621274807,0.00636762695536429,ENSG00000222020,2,lncRNA,HDAC4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:54064]
C1orf141,50.4862596724344,1.050446936853,0.346980948526164,0.000152889647660353,0.00713077316687885,ENSG00000203963,1,protein_coding,chromosome 1 open reading frame 141 [Source:HGNC Symbol;Acc:HGNC:32044]
RALY-AS1,14.1054450557512,1.30821040968667,0.449625438030659,0.000159822837566846,0.00733193817454201,ENSG00000285230,20,lncRNA,RALY antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:50743]
IRAK1BP1,32.9705670191852,1.0278633427949,0.345276102343687,0.00016106523997979,0.00735527024243534,ENSG00000146243,6,protein_coding,interleukin 1 receptor associated kinase 1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17368]
LINC02300,19.1195577775501,1.09580263159177,0.370505650699352,0.000168703780142883,0.00757697912443005,ENSG00000258175,14,lncRNA,long intergenic non-protein coding RNA 2300 [Source:HGNC Symbol;Acc:HGNC:53219]
C6orf52,48.0276317471729,1.01273798456934,0.337085314582078,0.000172016083256217,0.00764460444853867,ENSG00000137434,6,protein_coding,chromosome 6 open reading frame 52 [Source:HGNC Symbol;Acc:HGNC:20881]
C6orf52,48.0276317471729,1.01273798456934,0.337085314582078,0.000172016083256217,0.00764460444853867,ENSG00000285312,CHR_HG2057_PATCH,protein_coding,chromosome 6 open reading frame 52 [Source:HGNC Symbol;Acc:HGNC:20881]
ADGB,90.9050300690447,1.03510241269273,0.35048800249008,0.000189774921777177,0.00829790845470704,ENSG00000118492,6,protein_coding,androglobin [Source:HGNC Symbol;Acc:HGNC:21212]
HCG14,6.44173567328133,1.83943368818174,0.628305576377085,0.000194263087615342,0.0083892874133144,ENSG00000224157,6,lncRNA,HLA complex group 14 [Source:HGNC Symbol;Acc:HGNC:18323]
HCG14,6.44173567328133,1.83943368818174,0.628305576377085,0.000194263087615342,0.0083892874133144,ENSG00000234411,CHR_HSCHR6_MHC_APD_CTG1,lncRNA,HLA complex group 14 [Source:HGNC Symbol;Acc:HGNC:18323]
HCG14,6.44173567328133,1.83943368818174,0.628305576377085,0.000194263087615342,0.0083892874133144,ENSG00000230004,CHR_HSCHR6_MHC_COX_CTG1,lncRNA,HLA complex group 14 [Source:HGNC Symbol;Acc:HGNC:18323]
HCG14,6.44173567328133,1.83943368818174,0.628305576377085,0.000194263087615342,0.0083892874133144,ENSG00000236835,CHR_HSCHR6_MHC_MCF_CTG1,lncRNA,HLA complex group 14 [Source:HGNC Symbol;Acc:HGNC:18323]
HCG14,6.44173567328133,1.83943368818174,0.628305576377085,0.000194263087615342,0.0083892874133144,ENSG00000227559,CHR_HSCHR6_MHC_QBL_CTG1,lncRNA,HLA complex group 14 [Source:HGNC Symbol;Acc:HGNC:18323]
HCG14,6.44173567328133,1.83943368818174,0.628305576377085,0.000194263087615342,0.0083892874133144,ENSG00000237010,CHR_HSCHR6_MHC_SSTO_CTG1,lncRNA,HLA complex group 14 [Source:HGNC Symbol;Acc:HGNC:18323]
LINC02345,24.4536891465323,1.13674469836091,0.390872693162456,0.000197049615400108,0.00841602467537947,ENSG00000259225,15,lncRNA,long intergenic non-protein coding RNA 2345 [Source:HGNC Symbol;Acc:HGNC:53267]
TEKT1,231.496271774576,1.00015970989278,0.338690841511694,0.000197288171349662,0.00841602467537947,ENSG00000167858,17,protein_coding,tektin 1 [Source:HGNC Symbol;Acc:HGNC:15534]
CENPK,19.786902539951,1.17588101727891,0.404656283307757,0.000200293083248344,0.00849242672972979,ENSG00000123219,5,protein_coding,centromere protein K [Source:HGNC Symbol;Acc:HGNC:29479]
CNIH3,25.1303309493485,1.04565010842711,0.362092575107612,0.000240404042166876,0.00969987364695347,ENSG00000143786,1,protein_coding,cornichon family AMPA receptor auxiliary protein 3 [Source:HGNC Symbol;Acc:HGNC:26802]
MAJIN,7.78733743484277,1.5479517778086,0.557180410669079,0.000244194621146348,0.0098183078709187,ENSG00000168070,11,protein_coding,membrane anchored junction protein [Source:HGNC Symbol;Acc:HGNC:27441]
KCNRG,27.4474713149109,1.39877939264613,0.490933669251524,0.000256205793648474,0.0102423756135127,ENSG00000198553,13,protein_coding,potassium channel regulator [Source:HGNC Symbol;Acc:HGNC:18893]
WFDC6,10.4666913967267,1.44918805314154,0.52227110162929,0.000270127201121072,0.0106169095451855,ENSG00000243543,20,protein_coding,WAP four-disulfide core domain 6 [Source:HGNC Symbol;Acc:HGNC:16164]
AC087393.2,8.69199939425301,-2.21552939913425,0.781699141973527,0.000305932368016783,0.01169564397074,ENSG00000263986,17,lncRNA,novel transcript, antisense to USP22
LRRC75A,31.1146881247257,1.07096362873087,0.390255347153648,0.000309969798045756,0.0118177041260388,ENSG00000181350,17,protein_coding,leucine rich repeat containing 75A [Source:HGNC Symbol;Acc:HGNC:32403]
CCDC65,114.140755943425,1.01011105758177,0.361877859172579,0.000312979143165358,0.0119000113347003,ENSG00000139537,12,protein_coding,coiled-coil domain containing 65 [Source:HGNC Symbol;Acc:HGNC:29937]
TRIP13,38.0939008153877,1.09014978801292,0.391253931106698,0.000314257735208875,0.0119162445285707,ENSG00000071539,5,protein_coding,thyroid hormone receptor interactor 13 [Source:HGNC Symbol;Acc:HGNC:12307]
LINC01014,18.7411185697375,1.09737752429795,0.406867569914998,0.000366240371447304,0.0130725389726803,ENSG00000223941,3,lncRNA,long intergenic non-protein coding RNA 1014 [Source:HGNC Symbol;Acc:HGNC:41353]
LINC02832,8.25939361856424,1.51672947417363,0.572270457674484,0.000368776261908303,0.0131295609583231,ENSG00000227308,2,lncRNA,long intergenic non-protein coding RNA 2832 [Source:HGNC Symbol;Acc:HGNC:54366]
PART1,12.8564412187639,1.39282651336099,0.517499338693901,0.000374001552150094,0.0132157923488852,ENSG00000152931,5,lncRNA,prostate androgen-regulated transcript 1 [Source:HGNC Symbol;Acc:HGNC:17263]
DRC3,106.661285505809,1.0619725379462,0.389942142145068,0.000376534434333404,0.0132373613195804,ENSG00000171962,17,protein_coding,dynein regulatory complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:25384]
OMG,326.196547320189,1.63653491393909,0.609040760633062,0.000389823485755468,0.0135164750350901,ENSG00000126861,17,protein_coding,oligodendrocyte myelin glycoprotein [Source:HGNC Symbol;Acc:HGNC:8135]
ZNF474,38.3041704982239,1.05776130555628,0.398747180705282,0.000414389419428402,0.0142460362571061,ENSG00000164185,5,protein_coding,zinc finger protein 474 [Source:HGNC Symbol;Acc:HGNC:23245]
DEUP1,17.6355428030466,1.25499662599162,0.476790074038744,0.000425847004244368,0.0145328080082615,ENSG00000165325,11,protein_coding,deuterosome assembly protein 1 [Source:HGNC Symbol;Acc:HGNC:26344]
PRICKLE1,23.7696092937472,-1.04275776027743,0.396732117936846,0.000445753802471513,0.0149568038469578,ENSG00000139174,12,protein_coding,prickle planar cell polarity protein 1 [Source:HGNC Symbol;Acc:HGNC:17019]
TSPAN2,16.1292500278331,1.1417065874889,0.439611458862202,0.000458187344347181,0.0152279271308925,ENSG00000134198,1,protein_coding,tetraspanin 2 [Source:HGNC Symbol;Acc:HGNC:20659]
AC098487.1,14.5022184434752,1.20840414648932,0.461012124973766,0.00047376850753179,0.0154882452275346,ENSG00000248161,4,lncRNA,novel transcript
BAALC,42.1515409561556,1.07206830813102,0.406210960836803,0.000477828822275187,0.0155122526247666,ENSG00000164929,8,protein_coding,BAALC binder of MAP3K1 and KLF4 [Source:HGNC Symbol;Acc:HGNC:14333]
AP001207.3,22.6669162087638,1.0598273942375,0.40454315135722,0.000505010194526429,0.0159958198747692,ENSG00000254024,8,lncRNA,novel transcript
NHLRC4,27.8130606738827,1.22757188892287,0.472398478169868,0.000520364313402999,0.0162520925739615,ENSG00000257108,16,protein_coding,NHL repeat containing 4 [Source:HGNC Symbol;Acc:HGNC:26700]
AC006333.2,22.3155221239723,1.04221047544311,0.407062756526616,0.00054529335414767,0.0167831864131418,ENSG00000272686,7,lncRNA,novel transcript, antisense to WASL
CRLF1,27.7150293238244,1.03817750841427,0.404377239461396,0.000574829072040528,0.0174091090389417,ENSG00000006016,19,protein_coding,cytokine receptor like factor 1 [Source:HGNC Symbol;Acc:HGNC:2364]
BACH2,22.2826783926101,-1.07693097878932,0.427568660406953,0.000577994925895823,0.0174671814322556,ENSG00000112182,6,protein_coding,BTB domain and CNC homolog 2 [Source:HGNC Symbol;Acc:HGNC:14078]
AC015813.8,8.49593133140287,1.64539438712137,0.647104692327809,0.000588018026553299,0.0177317849731331,ENSG00000285930,17,lncRNA,novel transcript
AC099518.4,10.6629941221093,1.32862129698653,0.52871051748906,0.000595528645772596,0.0178429053782659,ENSG00000261465,16,lncRNA,novel transcript, antisense to TMC7 and COQ7
IL4I1,16.1790901065381,-1.82507986180287,0.847759794679697,0.000595156162986413,0.0178429053782659,ENSG00000104951,19,protein_coding,interleukin 4 induced 1 [Source:HGNC Symbol;Acc:HGNC:19094]
MTCL1,26.7726656127278,-1.05240030429827,0.446561758081139,0.000643011253894555,0.0187485849441902,ENSG00000168502,18,protein_coding,microtubule crosslinking factor 1 [Source:HGNC Symbol;Acc:HGNC:29121]
AC079848.2,5.43920622368153,1.71785183598861,0.713245500519854,0.000656931062142461,0.0188056253445757,ENSG00000287232,3,lncRNA,novel transcript
VIM-AS1,12.3835903782016,1.26616233943959,0.507655233832508,0.000657046383223186,0.0188056253445757,ENSG00000229124,10,lncRNA,VIM antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44879]
LYRM9,17.3768416593412,1.04882552860787,0.421392797874886,0.000652859445147314,0.0188056253445757,ENSG00000232859,17,protein_coding,LYR motif containing 9 [Source:HGNC Symbol;Acc:HGNC:27314]
LINC01589,14.2568439707748,1.08265204633422,0.443687732359412,0.000662900836789725,0.0188905212249453,ENSG00000238120,22,lncRNA,long intergenic non-protein coding RNA 1589 [Source:HGNC Symbol;Acc:HGNC:51520]
TP53AIP1,14.7122283902151,1.0880965954909,0.439159699569383,0.000678650456296635,0.0191831862313182,ENSG00000120471,11,protein_coding,tumor protein p53 regulated apoptosis inducing protein 1 [Source:HGNC Symbol;Acc:HGNC:29984]
LINC01091,6.18918224890168,1.66722042207334,0.705730023887074,0.000739241825639137,0.0205635618774211,ENSG00000249464,4,lncRNA,long intergenic non-protein coding RNA 1091 [Source:HGNC Symbol;Acc:HGNC:27721]
NUDT6,13.8022125648791,1.06409725695128,0.440872958330843,0.000748849153719084,0.0207309325919735,ENSG00000170917,4,protein_coding,nudix hydrolase 6 [Source:HGNC Symbol;Acc:HGNC:8053]
CFAP161,28.7429292590371,1.06731929603583,0.441090152817483,0.000816836483043364,0.0220640464686154,ENSG00000156206,15,protein_coding,cilia and flagella associated protein 161 [Source:HGNC Symbol;Acc:HGNC:26782]
CDK1,10.63145639626,1.35445160524209,0.604086033222925,0.000945997997777463,0.0242869797888115,ENSG00000170312,10,protein_coding,cyclin dependent kinase 1 [Source:HGNC Symbol;Acc:HGNC:1722]
AC010255.3,9.51858527477166,1.30809287611018,0.573130492362199,0.000962299347324057,0.024615159904494,ENSG00000250803,5,protein_coding,zinc finger protein 474-like [Source:NCBI gene;Acc:100505841]
AL451085.1,13.3128581070324,1.39056781790835,0.63096367090069,0.000999663954088639,0.0252179094641824,ENSG00000270361,1,lncRNA,novel transcript
NEB,11.1992872525661,-1.30448584437038,0.582781549496652,0.00104779902733584,0.0259483256468728,ENSG00000183091,2,protein_coding,nebulin [Source:HGNC Symbol;Acc:HGNC:7720]
NEB,11.1992872525661,-1.30448584437038,0.582781549496652,0.00104779902733584,0.0259483256468728,LRG_202,2,LRG_gene,nebulin [Source:HGNC Symbol;Acc:HGNC:7720]
LPO,11.7240927149942,-1.47614204017489,0.688491043286059,0.00114999233522295,0.0276069338453773,ENSG00000167419,17,protein_coding,lactoperoxidase [Source:HGNC Symbol;Acc:HGNC:6678]
PLK4,4.64654502984134,1.95106721576803,0.918190208721337,0.00117701199936032,0.0280080814541661,ENSG00000142731,4,protein_coding,polo like kinase 4 [Source:HGNC Symbol;Acc:HGNC:11397]
AC010624.1,7.88925894928274,1.4945095183746,0.668079478137419,0.00121285771380577,0.0285215212295301,ENSG00000204666,19,lncRNA,novel transcript, sense overlapping ZNF473
AP002008.4,9.21791538345097,1.3131413173689,0.601538581258408,0.00128261033766906,0.029761664750689,ENSG00000286028,11,lncRNA,novel transcript, antisense to BTG4
AL358075.2,9.00838300029989,1.17608648930481,0.54676630000716,0.00136019641501016,0.0307959032990649,ENSG00000227857,1,lncRNA,novel transcript
AC008035.1,10.1882212599028,1.20362644852661,0.55067901959615,0.00139827163249401,0.0314556030588921,ENSG00000272369,12,lncRNA,novel transcript
SYCE3,8.19833397147989,1.31124088559033,0.630549971985994,0.00147312843689928,0.0324088256117842,ENSG00000217442,22,protein_coding,synaptonemal complex central element protein 3 [Source:HGNC Symbol;Acc:HGNC:35245]
ZSCAN20,11.8020070849316,-1.2296001975697,0.581036254805467,0.0014950912176361,0.0327076470670375,ENSG00000121903,1,protein_coding,zinc finger and SCAN domain containing 20 [Source:HGNC Symbol;Acc:HGNC:13093]
KLHL35,9.35190423358855,-1.50985565702409,0.807346905334342,0.00152778392163502,0.0330913113983137,ENSG00000149243,11,protein_coding,kelch like family member 35 [Source:HGNC Symbol;Acc:HGNC:26597]
FAM166C,10.8079847297302,1.03405896134023,0.498907976315355,0.00154814833223584,0.033377028450915,ENSG00000173557,2,protein_coding,family with sequence similarity 166 member C [Source:HGNC Symbol;Acc:HGNC:27938]
SFTA1P,22.7555202030569,-1.07375919916346,0.54731989646669,0.00158791621939017,0.0334874207308319,ENSG00000225383,10,lncRNA,surfactant associated 1, pseudogene [Source:HGNC Symbol;Acc:HGNC:18383]
CCDC81,14.2507762570787,1.01163145833881,0.483670986506221,0.00159118977635391,0.0334874207308319,ENSG00000149201,11,protein_coding,coiled-coil domain containing 81 [Source:HGNC Symbol;Acc:HGNC:26281]
LINC00326,9.18277744909668,1.26284589770259,0.607363336636681,0.00164186245255374,0.0340844798755667,ENSG00000231023,6,lncRNA,long intergenic non-protein coding RNA 326 [Source:HGNC Symbol;Acc:HGNC:41926]
Z95115.1,9.18555351944459,1.13419963097094,0.565550736789327,0.00174352818998398,0.0353487950408612,ENSG00000261188,22,lncRNA,novel transcript, antisense to TFIP11
AL096870.8,13.2548178823037,1.25399812315677,0.610136731256912,0.00177237928732702,0.035630935327988,ENSG00000288044,14,lncRNA,novel transcript, antisense to RABGGTAand DHRS1
FAM3B,11.5266351322013,1.04275514792603,0.521251569041733,0.00193784867287353,0.037658859209509,ENSG00000183844,21,protein_coding,family with sequence similarity 3 member B [Source:HGNC Symbol;Acc:HGNC:1253]
INA,70.9806496740129,-1.23219573233319,0.786547678798362,0.00194720584672103,0.0377882166537042,ENSG00000148798,10,protein_coding,internexin neuronal intermediate filament protein alpha [Source:HGNC Symbol;Acc:HGNC:6057]
AC104653.1,10.1874590871452,1.10139323480977,0.563809979630964,0.00199555876630368,0.0383937047792742,ENSG00000228857,2,lncRNA,novel transcript
ST8SIA1,11.0987800150797,1.04028052356917,0.523496662665008,0.00202149972084514,0.0384317744807202,ENSG00000111728,12,protein_coding,ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10869]
AC002451.1,6.82979091484792,1.34293253846678,0.701899380908543,0.00212499230579526,0.0399749741115399,ENSG00000231170,7,lncRNA,novel transcript
AC005523.1,7.68279161885146,1.16911248425336,0.617985336424805,0.00227305848740521,0.0415746854323839,ENSG00000268536,19,lncRNA,novel transcript
AP003307.1,8.78291454751216,1.09156737326419,0.600869478524012,0.00247386864903925,0.0440024618602889,ENSG00000288012,11,lncRNA,novel transcript, antisense to CUL5
ANK3-DT,7.29562023368393,1.11596022679165,0.640820765515364,0.00276651303061161,0.047612608024991,ENSG00000254271,10,lncRNA,ANK3 divergent transcript [Source:HGNC Symbol;Acc:HGNC:54102]
AL353770.4,9.96442562098576,1.24199711415787,0.722302183977075,0.0028494375568326,0.0485028349090046,ENSG00000277350,9,lncRNA,novel transcript
